"Time.to.resolution","year","quarter","area"
13,2018,"Q2","LSU"
12,2018,"Q2","LSU"
12,2018,"Q2","D"
12,2018,"Q2","LSU"
12,2018,"Q2","LSU"
0,2018,"Q2","W"
17,2018,"Q2","W"
12,2018,"Q2","LSU"
26,2018,"Q2","W"
12,2018,"Q2","LSU"
26,2018,"Q2","W"
17,2018,"Q2","N"
26,2018,"Q2","W"
14,2018,"Q2","LSU"
5,2018,"Q2","LSU"
5,2018,"Q2","LSU"
14,2018,"Q2","LSU"
5,2018,"Q2","D"
26,2018,"Q2","W"
13,2018,"Q2","LSU"
26,2018,"Q2","W"
16,2018,"Q2","W"
26,2018,"Q2","D"
17,2018,"Q2","N"
16,2018,"Q2","N"
4,2018,"Q2","D"
23,2018,"Q2","N"
24,2018,"Q2","LSU"
15,2018,"Q2","D"
23,2018,"Q2","W"
15,2018,"Q2","D"
23,2018,"Q2","D"
2,2018,"Q2","D"
6,2018,"Q2","D"
6,2018,"Q2","D"
16,2018,"Q2","D"
6,2018,"Q2","LSU"
23,2018,"Q2","LSU"
15,2018,"Q2","N"
16,2018,"Q2","N"
15,2018,"Q2","LSU"
15,2018,"Q2","D"
16,2018,"Q2","N"
23,2018,"Q2","D"
1,2018,"Q2","LSU"
23,2018,"Q2","LSU"
23,2018,"Q2","LSU"
6,2018,"Q2","D"
23,2018,"Q2","LSU"
274,2018,"Q2","D"
23,2018,"Q2","D"
23,2018,"Q2","D"
23,2018,"Q2","LSU"
23,2018,"Q2","D"
22,2018,"Q2","W"
22,2018,"Q2","W"
22,2018,"Q2","D"
22,2018,"Q2","N"
22,2018,"Q2","LSU"
13,2018,"Q2","LSU"
22,2018,"Q2","W"
22,2018,"Q2","LSU"
22,2018,"Q2","D"
22,2018,"Q2","LSU"
22,2018,"Q2","W"
22,2018,"Q2","LSU"
22,2018,"Q2","W"
22,2018,"Q2","W"
22,2018,"Q2","LSU"
22,2018,"Q2","W"
22,2018,"Q2","W"
22,2018,"Q2","LSU"
22,2018,"Q2","W"
22,2018,"Q2","W"
22,2018,"Q2","W"
23,2018,"Q2","W"
22,2018,"Q2","W"
22,2018,"Q2","W"
22,2018,"Q2","W"
22,2018,"Q2","W"
22,2018,"Q2","W"
22,2018,"Q2","W"
22,2018,"Q2","D"
22,2018,"Q2","W"
22,2018,"Q2","W"
22,2018,"Q2","W"
21,2018,"Q2","W"
21,2018,"Q2","W"
21,2018,"Q2","W"
21,2018,"Q2","LSU"
21,2018,"Q2","W"
21,2018,"Q2","D"
21,2018,"Q2","W"
21,2018,"Q2","W"
21,2018,"Q2","W"
21,2018,"Q2","W"
21,2018,"Q2","W"
21,2018,"Q2","W"
21,2018,"Q2","W"
21,2018,"Q2","W"
21,2018,"Q2","W"
21,2018,"Q2","N"
21,2018,"Q2","W"
21,2018,"Q2","D"
21,2018,"Q2","D"
21,2018,"Q2","D"
21,2018,"Q2","D"
21,2018,"Q2","W"
21,2018,"Q2","D"
21,2018,"Q2","N"
21,2018,"Q2","D"
21,2018,"Q2","W"
21,2018,"Q2","D"
21,2018,"Q2","N"
13,2018,"Q2","D"
21,2018,"Q2","D"
13,2018,"Q2","D"
13,2018,"Q2","D"
12,2018,"Q2","D"
20,2018,"Q2","N"
17,2018,"Q2","D"
17,2018,"Q2","D"
17,2018,"Q2","D"
20,2018,"Q2","LSU"
17,2018,"Q2","D"
17,2018,"Q2","D"
20,2018,"Q2","D"
17,2018,"Q2","LSU"
20,2018,"Q2","D"
20,2018,"Q2","LSU"
20,2018,"Q2","D"
20,2018,"Q2","W"
20,2018,"Q2","LSU"
20,2018,"Q2","LSU"
20,2018,"Q2","D"
20,2018,"Q2","D"
20,2018,"Q2","LSU"
20,2018,"Q2","LSU"
20,2018,"Q2","W"
19,2018,"Q2","LSU"
19,2018,"Q2","W"
19,2018,"Q2","LSU"
19,2018,"Q2","W"
19,2018,"Q2","LSU"
19,2018,"Q2","W"
19,2018,"Q2","W"
19,2018,"Q2","LSU"
19,2018,"Q2","W"
19,2018,"Q2","LSU"
19,2018,"Q2","LSU"
19,2018,"Q2","W"
19,2018,"Q2","W"
19,2018,"Q2","D"
19,2018,"Q2","W"
19,2018,"Q2","W"
19,2018,"Q2","D"
19,2018,"Q2","LSU"
19,2018,"Q2","W"
19,2018,"Q2","D"
0,2018,"Q2","D"
19,2018,"Q2","W"
19,2018,"Q2","W"
19,2018,"Q2","W"
19,2018,"Q2","LSU"
19,2018,"Q2","D"
19,2018,"Q2","W"
19,2018,"Q2","W"
19,2018,"Q2","LSU"
19,2018,"Q2","W"
18,2018,"Q2","W"
18,2018,"Q2","D"
18,2018,"Q2","N"
18,2018,"Q2","D"
16,2018,"Q2","D"
15,2018,"Q2","D"
16,2018,"Q2","D"
16,2018,"Q2","W"
16,2018,"Q2","LSU"
16,2018,"Q2","D"
16,2018,"Q2","D"
16,2018,"Q2","D"
16,2018,"Q2","W"
16,2018,"Q2","LSU"
13,2018,"Q2","D"
16,2018,"Q2","W"
16,2018,"Q2","W"
16,2018,"Q2","D"
16,2018,"Q2","D"
16,2018,"Q2","LSU"
8,2018,"Q2","LSU"
8,2018,"Q2","D"
16,2018,"Q2","W"
0,2018,"Q2","LSU"
15,2018,"Q2","D"
16,2018,"Q2","LSU"
16,2018,"Q2","LSU"
16,2018,"Q2","D"
15,2018,"Q2","LSU"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","W"
13,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","LSU"
16,2018,"Q2","LSU"
16,2018,"Q2","LSU"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","LSU"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","D"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","LSU"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","W"
15,2018,"Q2","LSU"
15,2018,"Q2","W"
15,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","N"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","D"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","D"
14,2018,"Q2","W"
14,2018,"Q2","D"
14,2018,"Q2","W"
14,2018,"Q2","N"
15,2018,"Q2","W"
15,2018,"Q2","W"
14,2018,"Q2","D"
14,2018,"Q2","N"
14,2018,"Q2","N"
14,2018,"Q2","N"
14,2018,"Q2","N"
14,2018,"Q2","D"
14,2018,"Q2","N"
14,2018,"Q2","D"
14,2018,"Q2","N"
14,2018,"Q2","D"
14,2018,"Q2","W"
13,2018,"Q2","D"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","D"
13,2018,"Q2","W"
13,2018,"Q2","W"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","W"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","D"
13,2018,"Q2","W"
14,2018,"Q2","LSU"
82,2018,"Q2","D"
13,2018,"Q2","D"
13,2018,"Q2","N"
13,2018,"Q2","LSU"
12,2018,"Q2","LSU"
12,2018,"Q2","W"
11,2018,"Q2","LSU"
12,2018,"Q2","W"
12,2018,"Q2","D"
12,2018,"Q2","W"
12,2018,"Q2","LSU"
12,2018,"Q2","N"
12,2018,"Q2","D"
12,2018,"Q2","W"
12,2018,"Q2","W"
12,2018,"Q2","LSU"
12,2018,"Q2","D"
12,2018,"Q2","W"
12,2018,"Q2","W"
13,2018,"Q2","W"
12,2018,"Q2","D"
12,2018,"Q2","W"
12,2018,"Q2","D"
12,2018,"Q2","W"
11,2018,"Q2","W"
11,2018,"Q2","D"
11,2018,"Q2","D"
11,2018,"Q2","D"
11,2018,"Q2","D"
11,2018,"Q2","N"
11,2018,"Q2","N"
11,2018,"Q2","N"
11,2018,"Q2","N"
11,2018,"Q2","D"
11,2018,"Q2","N"
11,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","N"
9,2018,"Q2","N"
9,2018,"Q2","W"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","N"
9,2018,"Q2","D"
9,2018,"Q2","W"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","N"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","N"
9,2018,"Q2","D"
9,2018,"Q2","N"
9,2018,"Q2","D"
9,2018,"Q2","W"
9,2018,"Q2","LSU"
9,2018,"Q2","N"
9,2018,"Q2","LSU"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","D"
20,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","LSU"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","LSU"
8,2018,"Q2","LSU"
7,2018,"Q2","D"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","LSU"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","D"
7,2018,"Q2","D"
7,2018,"Q2","N"
7,2018,"Q2","W"
7,2018,"Q2","W"
7,2018,"Q2","W"
7,2018,"Q2","W"
7,2018,"Q2","N"
8,2018,"Q2","D"
7,2018,"Q2","W"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","D"
7,2018,"Q2","D"
7,2018,"Q2","D"
7,2018,"Q2","N"
7,2018,"Q2","D"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","W"
7,2018,"Q2","N"
6,2018,"Q2","N"
6,2018,"Q2","D"
6,2018,"Q2","D"
6,2018,"Q2","D"
6,2018,"Q2","D"
6,2018,"Q2","N"
6,2018,"Q2","N"
6,2018,"Q2","N"
6,2018,"Q2","LSU"
6,2018,"Q2","LSU"
6,2018,"Q2","N"
6,2018,"Q2","N"
6,2018,"Q2","N"
6,2018,"Q2","W"
6,2018,"Q2","LSU"
6,2018,"Q2","LSU"
6,2018,"Q2","D"
5,2018,"Q2","N"
12,2018,"Q2","W"
12,2018,"Q2","W"
12,2018,"Q2","W"
12,2018,"Q2","LSU"
12,2018,"Q2","N"
12,2018,"Q2","W"
12,2018,"Q2","N"
12,2018,"Q2","LSU"
12,2018,"Q2","W"
12,2018,"Q2","W"
12,2018,"Q2","W"
12,2018,"Q2","W"
12,2018,"Q2","W"
0,2018,"Q2","W"
12,2018,"Q2","W"
11,2018,"Q2","N"
11,2018,"Q2","W"
12,2018,"Q2","D"
12,2018,"Q2","D"
12,2018,"Q2","W"
12,2018,"Q2","W"
12,2018,"Q2","W"
12,2018,"Q2","W"
12,2018,"Q2","W"
11,2018,"Q2","N"
11,2018,"Q2","N"
11,2018,"Q2","D"
11,2018,"Q2","N"
9,2018,"Q2","N"
9,2018,"Q2","N"
9,2018,"Q2","W"
7,2018,"Q2","W"
9,2018,"Q2","N"
9,2018,"Q2","W"
9,2018,"Q2","W"
9,2018,"Q2","D"
9,2018,"Q2","N"
9,2018,"Q2","LSU"
9,2018,"Q2","W"
9,2018,"Q2","LSU"
9,2018,"Q2","N"
9,2018,"Q2","LSU"
9,2018,"Q2","D"
9,2018,"Q2","LSU"
9,2018,"Q2","LSU"
9,2018,"Q2","LSU"
9,2018,"Q2","LSU"
9,2018,"Q2","LSU"
9,2018,"Q2","LSU"
9,2018,"Q2","LSU"
9,2018,"Q2","D"
9,2018,"Q2","W"
9,2018,"Q2","LSU"
8,2018,"Q2","LSU"
8,2018,"Q2","LSU"
8,2018,"Q2","W"
2,2018,"Q2","LSU"
8,2018,"Q2","LSU"
8,2018,"Q2","LSU"
8,2018,"Q2","W"
8,2018,"Q2","LSU"
8,2018,"Q2","D"
8,2018,"Q2","LSU"
8,2018,"Q2","N"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
26,2018,"Q2","W"
8,2018,"Q2","LSU"
8,2018,"Q2","W"
2,2018,"Q2","LSU"
8,2018,"Q2","LSU"
2,2018,"Q2","LSU"
8,2018,"Q2","LSU"
8,2018,"Q2","D"
8,2018,"Q2","W"
8,2018,"Q2","W"
8,2018,"Q2","W"
2,2018,"Q2","LSU"
8,2018,"Q2","W"
14,2018,"Q2","D"
11,2018,"Q2","LSU"
25,2018,"Q2","W"
11,2018,"Q2","LSU"
11,2018,"Q2","W"
5,2018,"Q2","D"
12,2018,"Q2","N"
12,2018,"Q2","W"
8,2018,"Q2","W"
0,2018,"Q2","LSU"
11,2018,"Q2","W"
11,2018,"Q2","W"
11,2018,"Q2","D"
11,2018,"Q2","N"
15,2018,"Q2","D"
15,2018,"Q2","D"
14,2018,"Q2","D"
14,2018,"Q2","D"
12,2018,"Q2","N"
34,2018,"Q2","D"
34,2018,"Q2","D"
34,2018,"Q2","D"
34,2018,"Q2","D"
14,2018,"Q2","D"
14,2018,"Q2","D"
14,2018,"Q2","D"
33,2018,"Q2","D"
17,2018,"Q2","LSU"
33,2018,"Q2","D"
10,2018,"Q2","W"
33,2018,"Q2","D"
33,2018,"Q2","D"
13,2018,"Q2","D"
33,2018,"Q2","D"
33,2018,"Q2","D"
10,2018,"Q2","LSU"
13,2018,"Q2","D"
10,2018,"Q2","W"
33,2018,"Q2","D"
13,2018,"Q2","D"
33,2018,"Q2","D"
13,2018,"Q2","D"
10,2018,"Q2","LSU"
14,2018,"Q2","D"
26,2018,"Q2","D"
26,2018,"Q2","D"
13,2018,"Q2","D"
13,2018,"Q2","D"
10,2018,"Q2","W"
32,2018,"Q2","LSU"
10,2018,"Q2","W"
10,2018,"Q2","W"
10,2018,"Q2","N"
9,2018,"Q2","W"
9,2018,"Q2","W"
13,2018,"Q2","D"
13,2018,"Q2","LSU"
10,2018,"Q2","D"
9,2018,"Q2","N"
10,2018,"Q2","LSU"
9,2018,"Q2","W"
13,2018,"Q2","D"
10,2018,"Q2","W"
10,2018,"Q2","LSU"
5,2018,"Q2","D"
9,2018,"Q2","W"
10,2018,"Q2","W"
17,2018,"Q2","W"
24,2018,"Q2","W"
10,2018,"Q2","W"
7,2018,"Q2","W"
10,2018,"Q2","W"
10,2018,"Q2","W"
10,2018,"Q2","W"
17,2018,"Q2","W"
17,2018,"Q2","W"
27,2018,"Q2","D"
10,2018,"Q2","W"
10,2018,"Q2","W"
10,2018,"Q2","W"
10,2018,"Q2","W"
2,2018,"Q2","W"
24,2018,"Q2","N"
15,2018,"Q2","D"
9,2018,"Q2","N"
9,2018,"Q2","N"
9,2018,"Q2","N"
9,2018,"Q2","N"
9,2018,"Q2","N"
9,2018,"Q2","N"
9,2018,"Q2","N"
10,2018,"Q2","N"
4,2018,"Q2","N"
10,2018,"Q2","N"
10,2018,"Q2","N"
10,2018,"Q2","N"
10,2018,"Q2","N"
10,2018,"Q2","D"
10,2018,"Q2","N"
10,2018,"Q2","N"
10,2018,"Q2","N"
10,2018,"Q2","N"
10,2018,"Q2","D"
10,2018,"Q2","N"
10,2018,"Q2","N"
10,2018,"Q2","N"
10,2018,"Q2","N"
9,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","N"
9,2018,"Q2","N"
28,2018,"Q2","D"
8,2018,"Q2","N"
8,2018,"Q2","N"
8,2018,"Q2","N"
14,2018,"Q2","D"
3,2018,"Q2","D"
9,2018,"Q2","D"
9,2018,"Q2","N"
9,2018,"Q2","N"
9,2018,"Q2","W"
8,2018,"Q2","N"
8,2018,"Q2","N"
8,2018,"Q2","N"
28,2018,"Q2","D"
8,2018,"Q2","N"
8,2018,"Q2","N"
1,2018,"Q2","N"
29,2018,"Q2","LSU"
8,2018,"Q2","N"
8,2018,"Q2","N"
8,2018,"Q2","N"
8,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
29,2018,"Q2","LSU"
13,2018,"Q2","D"
7,2018,"Q2","N"
16,2018,"Q2","LSU"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","D"
13,2018,"Q2","LSU"
8,2018,"Q2","N"
8,2018,"Q2","N"
29,2018,"Q2","D"
8,2018,"Q2","N"
8,2018,"Q2","N"
29,2018,"Q2","D"
7,2018,"Q2","N"
13,2018,"Q2","W"
7,2018,"Q2","N"
7,2018,"Q2","W"
7,2018,"Q2","N"
7,2018,"Q2","N"
21,2018,"Q2","D"
1,2018,"Q2","N"
1,2018,"Q2","N"
7,2018,"Q2","N"
2,2018,"Q2","N"
21,2018,"Q2","LSU"
21,2018,"Q2","LSU"
28,2018,"Q2","D"
27,2018,"Q2","D"
7,2018,"Q2","N"
7,2018,"Q2","N"
28,2018,"Q2","LSU"
7,2018,"Q2","W"
7,2018,"Q2","N"
7,2018,"Q2","N"
16,2018,"Q2","LSU"
7,2018,"Q2","N"
28,2018,"Q2","LSU"
28,2018,"Q2","LSU"
7,2018,"Q2","N"
28,2018,"Q2","LSU"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
16,2018,"Q2","LSU"
13,2018,"Q2","W"
6,2018,"Q2","LSU"
7,2018,"Q2","W"
6,2018,"Q2","W"
0,2018,"Q2","N"
7,2018,"Q2","N"
26,2018,"Q2","D"
7,2018,"Q2","N"
0,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
28,2018,"Q2","LSU"
7,2018,"Q2","N"
0,2018,"Q2","N"
0,2018,"Q2","N"
6,2018,"Q2","D"
6,2018,"Q2","D"
6,2018,"Q2","W"
6,2018,"Q2","N"
6,2018,"Q2","N"
6,2018,"Q2","N"
6,2018,"Q2","N"
28,2018,"Q2","LSU"
26,2018,"Q2","D"
6,2018,"Q2","N"
12,2018,"Q2","W"
15,2018,"Q2","LSU"
6,2018,"Q2","N"
6,2018,"Q2","N"
27,2018,"Q2","D"
12,2018,"Q2","W"
7,2018,"Q2","W"
7,2018,"Q2","N"
27,2018,"Q2","D"
7,2018,"Q2","N"
3,2018,"Q2","W"
7,2018,"Q2","W"
13,2018,"Q2","W"
7,2018,"Q2","W"
14,2018,"Q2","W"
7,2018,"Q2","N"
7,2018,"Q2","N"
7,2018,"Q2","N"
20,2018,"Q2","W"
14,2018,"Q2","W"
13,2018,"Q2","W"
13,2018,"Q2","W"
15,2018,"Q2","W"
14,2018,"Q2","W"
12,2018,"Q2","W"
11,2018,"Q2","W"
15,2018,"Q2","W"
6,2018,"Q2","N"
15,2018,"Q2","W"
5,2018,"Q2","W"
15,2018,"Q2","W"
62,2018,"Q2","D"
15,2018,"Q2","W"
6,2018,"Q2","N"
11,2018,"Q2","W"
6,2018,"Q2","W"
6,2018,"Q2","N"
13,2018,"Q2","W"
6,2018,"Q2","N"
5,2018,"Q2","D"
15,2018,"Q2","W"
5,2018,"Q2","W"
25,2018,"Q2","D"
5,2018,"Q2","N"
5,2018,"Q2","D"
5,2018,"Q2","N"
5,2018,"Q2","N"
6,2018,"Q2","N"
6,2018,"Q2","N"
6,2018,"Q2","N"
6,2018,"Q2","N"
12,2018,"Q2","W"
6,2018,"Q2","N"
14,2018,"Q2","W"
6,2018,"Q2","N"
19,2018,"Q2","D"
62,2018,"Q2","W"
21,2018,"Q2","D"
21,2018,"Q2","D"
21,2018,"Q2","D"
18,2018,"Q2","N"
61,2018,"Q2","LSU"
61,2018,"Q2","D"
18,2018,"Q2","N"
20,2018,"Q2","LSU"
9,2018,"Q2","W"
50,2018,"Q2","D"
18,2018,"Q2","N"
18,2018,"Q2","N"
18,2018,"Q2","N"
19,2018,"Q2","LSU"
18,2018,"Q2","N"
18,2018,"Q2","N"
61,2018,"Q2","D"
18,2018,"Q2","W"
18,2018,"Q2","N"
19,2018,"Q2","D"
19,2018,"Q2","N"
61,2018,"Q2","D"
20,2018,"Q2","LSU"
20,2018,"Q2","LSU"
20,2018,"Q2","LSU"
4,2018,"Q2","W"
20,2018,"Q2","LSU"
19,2018,"Q2","LSU"
27,2018,"Q2","D"
17,2018,"Q2","W"
26,2018,"Q2","LSU"
26,2018,"Q2","LSU"
26,2018,"Q2","LSU"
4,2018,"Q2","W"
59,2018,"Q2","LSU"
5,2018,"Q2","LSU"
33,2018,"Q2","W"
2,2018,"Q2","W"
59,2018,"Q2","LSU"
17,2018,"Q2","N"
3,2018,"Q2","W"
25,2018,"Q2","D"
26,2018,"Q2","D"
33,2018,"Q2","W"
34,2018,"Q2","W"
59,2018,"Q2","LSU"
25,2018,"Q2","LSU"
34,2018,"Q2","W"
59,2018,"Q2","LSU"
3,2018,"Q2","W"
35,2018,"Q2","W"
18,2018,"Q2","W"
18,2018,"Q2","N"
4,2018,"Q2","W"
4,2018,"Q2","W"
34,2018,"Q2","W"
4,2018,"Q2","W"
18,2018,"Q2","W"
35,2018,"Q2","W"
35,2018,"Q2","W"
17,2018,"Q2","W"
16,2018,"Q2","N"
32,2018,"Q2","W"
16,2018,"Q2","N"
32,2018,"Q2","W"
16,2018,"Q2","N"
32,2018,"Q2","W"
16,2018,"Q2","N"
25,2018,"Q2","D"
25,2018,"Q2","D"
17,2018,"Q2","D"
17,2018,"Q2","D"
17,2018,"Q2","D"
17,2018,"Q2","N"
16,2018,"Q2","D"
15,2018,"Q2","N"
15,2018,"Q2","D"
15,2018,"Q2","D"
15,2018,"Q2","N"
15,2018,"Q2","N"
15,2018,"Q2","D"
31,2018,"Q2","W"
14,2018,"Q2","D"
14,2018,"Q2","D"
23,2018,"Q2","D"
14,2018,"Q2","N"
23,2018,"Q2","D"
30,2018,"Q2","W"
14,2018,"Q2","N"
14,2018,"Q2","D"
23,2018,"Q2","D"
30,2018,"Q2","W"
14,2018,"Q2","N"
5,2018,"Q2","W"
5,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","N"
14,2018,"Q2","D"
23,2018,"Q2","LSU"
14,2018,"Q2","D"
14,2018,"Q2","N"
30,2018,"Q2","W"
50,2018,"Q2","D"
15,2018,"Q2","N"
57,2018,"Q2","LSU"
31,2018,"Q2","W"
15,2018,"Q2","N"
50,2018,"Q2","D"
23,2018,"Q2","D"
35,2018,"Q2","W"
23,2018,"Q2","D"
50,2018,"Q2","D"
50,2018,"Q2","D"
56,2018,"Q2","LSU"
0,2018,"Q2","D"
50,2018,"Q2","D"
50,2018,"Q2","D"
57,2018,"Q2","LSU"
27,2018,"Q2","D"
50,2018,"Q2","D"
27,2018,"Q2","D"
27,2018,"Q2","D"
27,2018,"Q2","D"
27,2018,"Q2","D"
26,2018,"Q2","LSU"
26,2018,"Q2","D"
26,2018,"Q2","D"
26,2018,"Q2","D"
26,2018,"Q2","LSU"
34,2018,"Q2","LSU"
13,2018,"Q2","N"
13,2018,"Q2","W"
34,2018,"Q2","LSU"
13,2018,"Q2","D"
49,2018,"Q2","D"
26,2018,"Q2","LSU"
34,2018,"Q2","W"
13,2018,"Q2","D"
49,2018,"Q2","D"
33,2018,"Q2","W"
13,2018,"Q2","D"
13,2018,"Q2","W"
29,2018,"Q2","W"
30,2018,"Q2","W"
34,2018,"Q2","W"
34,2018,"Q2","LSU"
30,2018,"Q2","W"
14,2018,"Q2","D"
30,2018,"Q2","W"
27,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
30,2018,"Q2","W"
30,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
14,2018,"Q2","W"
34,2018,"Q2","W"
34,2018,"Q2","W"
13,2018,"Q2","W"
13,2018,"Q2","W"
33,2018,"Q2","W"
25,2018,"Q2","D"
33,2018,"Q2","W"
33,2018,"Q2","W"
33,2018,"Q2","D"
55,2018,"Q2","D"
33,2018,"Q2","W"
33,2018,"Q2","W"
33,2018,"Q2","W"
25,2018,"Q2","D"
12,2018,"Q2","N"
12,2018,"Q2","D"
25,2018,"Q2","D"
0,2018,"Q2","N"
28,2018,"Q2","W"
25,2018,"Q2","D"
12,2018,"Q2","D"
25,2018,"Q2","D"
47,2018,"Q2","D"
25,2018,"Q2","D"
32,2018,"Q2","D"
12,2018,"Q2","W"
12,2018,"Q2","N"
32,2018,"Q2","W"
32,2018,"Q2","W"
12,2018,"Q2","N"
48,2018,"Q2","D"
12,2018,"Q2","W"
12,2018,"Q2","N"
32,2018,"Q2","W"
33,2018,"Q2","W"
13,2018,"Q2","W"
48,2018,"Q2","D"
13,2018,"Q2","D"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
20,2018,"Q2","D"
20,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","D"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
33,2018,"Q2","D"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
1,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","D"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","D"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
13,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","D"
28,2018,"Q2","W"
12,2018,"Q2","W"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","D"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
12,2018,"Q2","N"
11,2018,"Q2","N"
11,2018,"Q2","N"
11,2018,"Q2","N"
11,2018,"Q2","N"
11,2018,"Q2","N"
11,2018,"Q2","N"
11,2018,"Q2","N"
11,2018,"Q2","N"
11,2018,"Q2","N"
